suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,24,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0024,1024,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,121,,8.576
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,25,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0025,1025,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,113,,7.417
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,26,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0026,1026,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,111,,7.446
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,27,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0027,1027,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,121,,7.796
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,28,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0028,1028,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,116,,7.878
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,29,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0029,1029,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,151,,9.223
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,30,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0030,1030,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,114,,7.528
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,31,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0031,1031,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,119,,7.620
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,32,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0032,1032,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,119,,7.960
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,33,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0033,1033,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,117,,9.006
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,34,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0034,1034,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,117,,8.783
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,35,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0035,1035,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,115,,7.495
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,36,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0036,1036,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,116,,7.631
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,37,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0037,1037,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,109,,9.072
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,38,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0038,1038,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,122,,7.910
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,39,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0039,1039,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,111,,7.447
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,40,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0040,1040,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,111,,7.446
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,41,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0041,1041,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,109,,7.287
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,42,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0042,1042,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,119,,7.630
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,43,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0043,1043,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,118,,7.501
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,44,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0044,1044,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,120,,7.500
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,45,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0045,1045,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,122,,8.331
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,46,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0046,1046,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,118,,7.722
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,47,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0047,1047,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,112,,7.460
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,48,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0048,1048,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,115,,7.507
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,49,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0049,1049,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,117,,8.052
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,50,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0050,1050,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,114,,8.893
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,51,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0051,1051,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,108,,8.979
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,52,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0052,1052,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,114,,7.549
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,53,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0053,1053,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,112,,7.414
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,54,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0054,1054,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,118,,7.601
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,55,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0055,1055,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,118,,7.612
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,56,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0056,1056,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,120,,7.573
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,57,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0057,1057,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,122,,7.788
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,58,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0058,1058,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,118,,7.573
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,59,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0059,1059,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,119,,7.762
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,60,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0060,1060,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,116,,7.474
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,61,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0061,1061,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,112,,7.397
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,62,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0062,1062,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,117,,8.017
libero_object,2,pick_up_the_salad_dressing_and_place_it_in_the_basket,pick up the salad dressing and place it in the basket,63,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/0063,1063,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_layer2_4suite_2500_seed20260519,1,114,,7.564
